category	file	line	text
offset-size-arithmetic	libclamav/egg.c	1270	        /* size is uint16_t */
offset-size-arithmetic	libclamav/egg.c	1279	        handle->offset += sizeof(uint16_t);
offset-size-arithmetic	libclamav/egg.c	1286	    payload_offset = handle->offset;
offset-size-arithmetic	libclamav/egg.c	1289	        size_t header_size = sizeof(extra_field) + size_field_size;
offset-size-arithmetic	libclamav/egg.c	1296	        payload_size -= header_size;
offset-size-arithmetic	libclamav/egg.c	1320	                cli_dbgmsg("egg_parse_file_extra_field: filename_header->bit_flag: encrypted\n");
offset-size-arithmetic	libclamav/egg.c	1322	                cli_dbgmsg("egg_parse_file_extra_field: filename_header->bit_flag: not encrypted\n");
offset-size-arithmetic	libclamav/egg.c	1332	                cli_dbgmsg("egg_parse_file_extra_field: filename_header->bit_flag: relative-path\n");
offset-size-arithmetic	libclamav/egg.c	1334	                cli_dbgmsg("egg_parse_file_extra_field: filename_header->bit_flag: absolute-path\n");
offset-size-arithmetic	libclamav/egg.c	1337	                cli_dbgmsg("egg_parse_file_extra_field: filename_header->bit_flag: Windows Multibyte + codepage\n");
offset-size-arithmetic	libclamav/egg.c	1339	                cli_dbgmsg("egg_parse_file_extra_field: filename_header->bit_flag: UTF-8\n");
offset-size-arithmetic	libclamav/egg.c	1343	                /* Check that the size is big enough */
offset-size-arithmetic	libclamav/egg.c	1352	                cli_dbgmsg("egg_parse_file_extra_field: filename_header->codepage:       %u\n", codepage);
offset-size-arithmetic	libclamav/egg.c	1353	                name_offset += sizeof(uint16_t);
offset-size-arithmetic	libclamav/egg.c	1354	                remaining_size -= sizeof(uint16_t);
offset-size-arithmetic	libclamav/egg.c	1359	                /* Check that the size is big enough */
offset-size-arithmetic	libclamav/egg.c	1368	                cli_dbgmsg("egg_parse_file_extra_field: filename_header->parent_path_id: %u\n", eggFile->filename.parent_path_id);
offset-size-arithmetic	libclamav/egg.c	1369	                name_offset += sizeof(uint32_t);
offset-size-arithmetic	libclamav/egg.c	1370	                remaining_size -= sizeof(uint32_t);
offset-size-arithmetic	libclamav/egg.c	1387	                    cli_warnmsg("egg_parse_file_extra_field: filename exceeds legacy string-metadata limit\n");
offset-size-arithmetic	libclamav/egg.c	141	    uint32_t uncompress_size;   /* size of the block before compressed */
offset-size-arithmetic	libclamav/egg.c	142	    uint32_t compress_size;     /* size of the block after compressed */
offset-size-arithmetic	libclamav/egg.c	1429	            cli_dbgmsg("egg_parse_file_extra_field: filename_header->name: %s\n", eggFile->filename.name_utf8);
offset-size-arithmetic	libclamav/egg.c	1477	                if (eggFile->nComments >= CLI_MAX_ALLOCATION / sizeof(char*)) {
offset-size-arithmetic	libclamav/egg.c	1483	                                             sizeof(char*) * (size_t)(eggFile->nComments + 1),
offset-size-arithmetic	libclamav/egg.c	1501	                                                                         payload_size, &eggFile->encrypt))) {
offset-size-arithmetic	libclamav/egg.c	1538	            posix_file_information* posixFileInformation = NULL;
offset-size-arithmetic	libclamav/egg.c	1560	            posixFileInformation          = (posix_file_information*)index;
offset-size-arithmetic	libclamav/egg.c	1563	            cli_dbgmsg("egg_parse_file_extra_field: posix_file_information->mode:                 %08x ", le32_to_host(posixFileInformation->mode));
offset-size-arithmetic	libclamav/egg.c	1565	                print_posix_info_mode(posixFileInformation->mode);
offset-size-arithmetic	libclamav/egg.c	1568	            cli_dbgmsg("egg_parse_file_extra_field: posix_file_information->uid:                  %08x\n", le32_to_host(posixFileInformation->uid));
offset-size-arithmetic	libclamav/egg.c	1569	            cli_dbgmsg("egg_parse_file_extra_field: posix_file_information->gid:                  %08x\n", le32_to_host(posixFileInformation->gid));
offset-size-arithmetic	libclamav/egg.c	1570	            cli_dbgmsg("egg_parse_file_extra_field: posix_file_information->last_modified_time:   %016" PRIx64 "\n", le64_to_host(posixFileInformation->last_modified_time));
offset-size-arithmetic	libclamav/egg.c	1586	    handle->offset = payload_offset + payload_size;
offset-size-arithmetic	libclamav/egg.c	1654	    handle->offset += sizeof(file_header);
offset-size-arithmetic	libclamav/egg.c	166	    uint8_t bit_flag; /* the size field following bit_flag depends if bit_flag bit 1: */
offset-size-arithmetic	libclamav/egg.c	1667	    while (handle->map->len > handle->offset) {
offset-size-arithmetic	libclamav/egg.c	1685	            handle->offset += sizeof(magic32_t);
offset-size-arithmetic	libclamav/egg.c	1821	    handle->offset += sizeof(egg_header);
offset-size-arithmetic	libclamav/egg.c	1832	    while (handle->map->len > handle->offset) {
offset-size-arithmetic	libclamav/egg.c	1850	            handle->offset += sizeof(magic32_t);
offset-size-arithmetic	libclamav/egg.c	1889	    remaining = (offset <= map->len) ? (uint64_t)(map->len - offset) : 0;
offset-size-arithmetic	libclamav/egg.c	1976	            handle->offset += sizeof(magic32_t);
offset-size-arithmetic	libclamav/egg.c	1979	            if (handle->map->len > handle->offset) {
offset-size-arithmetic	libclamav/egg.c	1981	                            handle->map->len - handle->offset);
offset-size-arithmetic	libclamav/egg.c	2002	                if (handle->nFiles >= CLI_MAX_ALLOCATION / sizeof(egg_file*)) {
offset-size-arithmetic	libclamav/egg.c	2008	                                             sizeof(egg_file*) * (size_t)(handle->nFiles + 1),
offset-size-arithmetic	libclamav/egg.c	2030	                    if (handle->nBlocks >= CLI_MAX_ALLOCATION / sizeof(egg_block*)) {
offset-size-arithmetic	libclamav/egg.c	2036	                                                 sizeof(egg_block*) * (size_t)(handle->nBlocks + 1),
offset-size-arithmetic	libclamav/egg.c	2053	                        if (eggFile->nBlocks >= CLI_MAX_ALLOCATION / sizeof(egg_block*)) {
offset-size-arithmetic	libclamav/egg.c	2059	                                                     sizeof(egg_block*) * (size_t)(eggFile->nBlocks + 1),
offset-size-arithmetic	libclamav/egg.c	2088	            handle->offset += sizeof(extra_field);
offset-size-arithmetic	libclamav/egg.c	2091	                /* size is uint32_t */
offset-size-arithmetic	libclamav/egg.c	2100	                handle->offset += sizeof(uint32_t);
offset-size-arithmetic	libclamav/egg.c	2102	                /* size is uint16_t */
offset-size-arithmetic	libclamav/egg.c	2111	                handle->offset += sizeof(uint16_t);
offset-size-arithmetic	libclamav/egg.c	2131	                handle->offset += size;
offset-size-arithmetic	libclamav/egg.c	2163	                    if (handle->nComments >= CLI_MAX_ALLOCATION / sizeof(char*)) {
offset-size-arithmetic	libclamav/egg.c	2169	                                                 sizeof(char*) * (size_t)(handle->nComments + 1),
offset-size-arithmetic	libclamav/egg.c	2176	            handle->offset += size;
offset-size-arithmetic	libclamav/egg.c	2226	cl_error_t cli_egg_metadata_range(void* hArchive, uint64_t index, size_t* offset,
offset-size-arithmetic	libclamav/egg.c	2227	                                  size_t* length, uint16_t* codepage)
offset-size-arithmetic	libclamav/egg.c	2240	    *offset   = range->offset;
offset-size-arithmetic	libclamav/egg.c	2241	    *length   = range->length;
offset-size-arithmetic	libclamav/egg.c	2294	        file_metadata->unpack_size = le64_to_host(currFile->file->file_length);
offset-size-arithmetic	libclamav/egg.c	2310	            if (currBlock->compressedSize > UINT64_MAX - file_metadata->pack_size ||
offset-size-arithmetic	libclamav/egg.c	2311	                currBlock->uncompressedSize > UINT64_MAX - file_metadata->unpack_size) {
offset-size-arithmetic	libclamav/egg.c	2316	            file_metadata->pack_size += currBlock->compressedSize;
offset-size-arithmetic	libclamav/egg.c	2317	            file_metadata->unpack_size += currBlock->uncompressedSize;
offset-size-arithmetic	libclamav/egg.c	2319	        if (file_metadata->unpack_size != le64_to_host(currFile->file->file_length)) {
offset-size-arithmetic	libclamav/egg.c	2326	    file_metadata->filename = strdup(currFile->filename.name_utf8);
offset-size-arithmetic	libclamav/egg.c	2335	    if (currFile->posixFileInformation && currFile->posixFileInformation->mode & POSIX_INFO_MODE_DIRECTORY)
offset-size-arithmetic	libclamav/egg.c	2363	        (uint64_t)length > output->expected - output->written)
offset-size-arithmetic	libclamav/egg.c	2385	        length -= chunk;
offset-size-arithmetic	libclamav/egg.c	2403	                                  size_t* input_offset, unsigned char* buffer,
offset-size-arithmetic	libclamav/egg.c	2404	                                  size_t* buffer_length)
offset-size-arithmetic	libclamav/egg.c	2411	        buffer == NULL || buffer_length == NULL || *input_offset > (size_t)block->compressedSize)
offset-size-arithmetic	libclamav/egg.c	2414	    available = (size_t)block->compressedSize - *input_offset;
offset-size-arithmetic	libclamav/egg.c	2421	    offset = block->compressedDataOffset;
offset-size-arithmetic	libclamav/egg.c	2422	    if (offset > handle->map->len || *input_offset > handle->map->len - offset ||
offset-size-arithmetic	libclamav/egg.c	2423	        chunk > handle->map->len - offset - *input_offset) {
offset-size-arithmetic	libclamav/egg.c	2429	    if (fmap_readn(handle->map, buffer, offset + *input_offset, chunk) != chunk) {
offset-size-arithmetic	libclamav/egg.c	2435	    *input_offset += chunk;
offset-size-arithmetic	libclamav/egg.c	2448	    if (block->compressedSize != block->uncompressedSize)
offset-size-arithmetic	libclamav/egg.c	2451	    while (input_offset < (size_t)block->compressedSize) {
offset-size-arithmetic	libclamav/egg.c	2491	        if (stream.avail_in == 0 && input_offset < (size_t)block->compressedSize) {
offset-size-arithmetic	libclamav/egg.c	2506	            produced = sizeof(decoded) - stream.avail_out;
offset-size-arithmetic	libclamav/egg.c	2513	                if (stream.avail_in != 0 || input_offset < (size_t)block->compressedSize) {
offset-size-arithmetic	libclamav/egg.c	2527	                input_offset >= (size_t)block->compressedSize) {
offset-size-arithmetic	libclamav/egg.c	2562	        if (stream.avail_in == 0 && input_offset < (size_t)block->compressedSize) {
offset-size-arithmetic	libclamav/egg.c	2577	            produced = sizeof(decoded) - stream.avail_out;
offset-size-arithmetic	libclamav/egg.c	2584	                if (stream.avail_in != 0 || input_offset < (size_t)block->compressedSize) {
offset-size-arithmetic	libclamav/egg.c	2598	                input_offset >= (size_t)block->compressedSize) {
offset-size-arithmetic	libclamav/egg.c	2631	        if (stream.avail_in == 0 && input_offset < (size_t)block->compressedSize) {
offset-size-arithmetic	libclamav/egg.c	2646	                if (stream.avail_in == 0 && input_offset >= (size_t)block->compressedSize) {
offset-size-arithmetic	libclamav/egg.c	2655	            if (declared_size != UINT64_MAX && declared_size != block->uncompressedSize) {
offset-size-arithmetic	libclamav/egg.c	2668	            produced = sizeof(decoded) - stream.avail_out;
offset-size-arithmetic	libclamav/egg.c	2675	                if (stream.avail_in != 0 || input_offset < (size_t)block->compressedSize) {
offset-size-arithmetic	libclamav/egg.c	2689	                input_offset >= (size_t)block->compressedSize) {
offset-size-arithmetic	libclamav/egg.c	2766	    file_length = le64_to_host(currFile->file->file_length);
offset-size-arithmetic	libclamav/egg.c	2779	            block->compressedDataOffset > handle->map->len ||
offset-size-arithmetic	libclamav/egg.c	2780	            block->compressedSize > handle->map->len - block->compressedDataOffset)
offset-size-arithmetic	libclamav/egg.c	2801	    *filename = strdup(currFile->filename.name_utf8);
offset-size-arithmetic	libclamav/egg.c	2821	cl_error_t cli_egg_deflate_decompress(char* compressed, size_t compressed_size, char** decompressed, size_t* decompressed_size)
offset-size-arithmetic	libclamav/egg.c	284	//     uint8_t name_data [extra_field->size - sizeof(locale) - sizeof(parent_path_id)]
offset-size-arithmetic	libclamav/egg.c	2879	        /* extend output capacity if needed,*/
offset-size-arithmetic	libclamav/egg.c	2890	            declen += BUFSIZ;
offset-size-arithmetic	libclamav/egg.c	2905	    /* add end fragment to decoded length */
offset-size-arithmetic	libclamav/egg.c	2906	    declen += (BUFSIZ - stream.avail_out);
offset-size-arithmetic	libclamav/egg.c	2932	    *decompressed = (char*)decoded;
offset-size-arithmetic	libclamav/egg.c	2952	cl_error_t cli_egg_bzip2_decompress(char* compressed, size_t compressed_size, char** decompressed, size_t* decompressed_size)
offset-size-arithmetic	libclamav/egg.c	3009	        /* extend output capacity if needed,*/
offset-size-arithmetic	libclamav/egg.c	3020	            declen += BUFSIZ;
offset-size-arithmetic	libclamav/egg.c	3034	    /* add end fragment to decoded length */
offset-size-arithmetic	libclamav/egg.c	3035	    declen += (BUFSIZ - stream.avail_out);
offset-size-arithmetic	libclamav/egg.c	3055	    *decompressed = (char*)decoded;
offset-size-arithmetic	libclamav/egg.c	3074	cl_error_t cli_egg_lzma_decompress(char* compressed, size_t compressed_size, char** decompressed, size_t* decompressed_size)
offset-size-arithmetic	libclamav/egg.c	3132	        /* extend output capacity if needed,*/
offset-size-arithmetic	libclamav/egg.c	3143	            declen += BUFSIZ;
offset-size-arithmetic	libclamav/egg.c	3157	    /* add end fragment to decoded length */
offset-size-arithmetic	libclamav/egg.c	3158	    declen += (BUFSIZ - stream.avail_out);
offset-size-arithmetic	libclamav/egg.c	3177	    *decompressed = (char*)decoded;
offset-size-arithmetic	libclamav/egg.c	3197	cl_error_t cli_egg_extract_file(void* hArchive, const char** filename, const char** output_buffer, size_t* output_buffer_length)
offset-size-arithmetic	libclamav/egg.c	3285	            if (decompressed_size > CLI_MAX_ALLOCATION || currBlock->compressedSize == 0) {
offset-size-arithmetic	libclamav/egg.c	3295	            compressedData = (const char*)egg_read_range(handle,
offset-size-arithmetic	libclamav/egg.c	3314	                    } else if (currBlock->compressedSize != currBlock->uncompressedSize) {
offset-size-arithmetic	libclamav/egg.c	3320	                    if (currBlock->compressedSize > CLI_MAX_ALLOCATION - decompressed_size) {
offset-size-arithmetic	libclamav/egg.c	3324	                    next_size = decompressed_size + currBlock->compressedSize;
offset-size-arithmetic	libclamav/egg.c	3330	                    memcpy(decompressed + decompressed_size, compressedData, currBlock->compressedSize);
offset-size-arithmetic	libclamav/egg.c	3334	                                                                      egg_crc32(decompressed +
offset-size-arithmetic	libclamav/egg.c	3335	                                                                                    decompressed_size - currBlock->compressedSize,
offset-size-arithmetic	libclamav/egg.c	3357	                    if (decompressed_block_size != currBlock->uncompressedSize) {
offset-size-arithmetic	libclamav/egg.c	3369	                    /* Decompressed block. Add it to the file data */
offset-size-arithmetic	libclamav/egg.c	3370	                    if (decompressed_block_size > CLI_MAX_ALLOCATION - decompressed_size) {
offset-size-arithmetic	libclamav/egg.c	3375	                    next_size = decompressed_size + decompressed_block_size;
offset-size-arithmetic	libclamav/egg.c	3382	                    memcpy(decompressed + decompressed_size, decompressed_block, decompressed_block_size);
offset-size-arithmetic	libclamav/egg.c	3403	                    if (decompressed_block_size != currBlock->uncompressedSize) {
offset-size-arithmetic	libclamav/egg.c	3415	                    /* Decompressed block. Add it to the file data */
offset-size-arithmetic	libclamav/egg.c	3416	                    if (decompressed_block_size > CLI_MAX_ALLOCATION - decompressed_size) {
offset-size-arithmetic	libclamav/egg.c	3421	                    next_size = decompressed_size + decompressed_block_size;
offset-size-arithmetic	libclamav/egg.c	3428	                    memcpy(decompressed + decompressed_size, decompressed_block, decompressed_block_size);
offset-size-arithmetic	libclamav/egg.c	3455	                    // /* Decompressed block. Add it to the file data */
offset-size-arithmetic	libclamav/egg.c	3457	                    //                   (size_t)decompressed_size + decompressed_block_size,
